"scb","LA","Chut"
"scb","VN","Chut"
"sce","CN","Dongxiang"
"scf","PA","San Miguel Creole French"
"scg","ID","Sanggau"
"sch","IN","Sakachep"
"sci","LK","Sri Lankan Creole Malay"
"sck","IN","Sadri"
"sck","NP","Kisan"
"scl","IN","Shina"
"scl","PK","Shina"
"scn","IT","Sicilian"
"sco","GB","Scots"
"sco","IE","Scots"
"scp","NP","Helambu Sherpa"
"scq","KH","Sa'och"
"scs","CA","Slavey, North"
"scu","IN","Shumcho"
"scv","NG","Sheni"
"scw","NG","Sha"
"sda","ID","Toraja-Sa'dan"
"sdb","IQ","Shabak"
"sdc","IT","Sardinian, Sassarese"
"sde","NG","Surubu"
"sdf","IQ","Sarli"
"sdg","AF","Savi"
"sdg","PK","Savi"
"sdh","IQ","Kurdish, Southern"
"sdh","IR","Kurdish, Southern"
"sdj","CG","Suundi"
"sdk","PG","Sos Kundi"
"sdl","SA","Saudi Arabian Sign Language"
"sdm","ID","Semandang"
"sdn","IT","Sardinian, Gallurese"
"sdo","ID","Bidayuh, Bukar-Sadong"
"sdo","MY","Bidayuh, Bukar-Sadong"
"sdp","IN","Sherdukpen"
"sdr","BD","Sadri, Oraon"
"sds","TN","Sened"
"sdt","FR","Shuadit"
"sdu","ID","Sarudu"
"sdx","MY","Melanau, Sibu"
"sdz","NL","Sallands"
"sea","MY","Semai"
"seb","CI","Sénoufo, Shempire"
"seb","ML","Sénoufo, Shempire"
"sec","CA","Sechelt"
"sed","VN","Sedang"
"see","US","Seneca"
"sef","CI","Sénoufo, Cebaara"
"seg","TZ","Segeju"
"seh","MZ","Sena"
"sei","MX","Seri"
"sej","PG","Sene"
"sek","CA","Sekani"
"sel","RU","Selkup"
"sen","BF","Sénoufo, Nanerigé"
"seo","PG","Suarmin"
"sep","BF","Sénoufo, Sìcìté"
"sep","ML","Sénoufo, Sìcìté"
"seq","BF","Sénoufo, Senara"
"ser","US","Serrano"
"ses","ML","Songhay, Koyraboro Senni"
"set","ID","Sentani"
"seu","ID","Serui-Laut"
"sev","CI","Sénoufo, Nyarafolo"
"sew","PG","Sewa Bay"
"sey","EC","Secoya"
"sey","PE","Secoya"
"sez","MM","Chin, Senthang"
"sfb","BE","French Belgian Sign Language"
"sfe","PH","Subanen, Eastern"
"sfm","CN","Miao, Small Flowery"
"sfs","ZA","South African Sign Language"
"sfw","GH","Sehwi"
"sgb","PH","Ayta, Mag-antsi"
"sgc","KE","Kipsigis"
"sgd","PH","Surigaonon"
"sge","ID","Segai"
"sgg","CH","Swiss-German Sign Language"
"sgh","AF","Shughni"
"sgh","TJ","Shughni"
"sgi","CM","Suga"
"sgj","IN","Surgujia"
"sgk","CN","Sangkong"
"sgm","KE","Singa"
"sgo","CD","Songa"
"sgp","IN","Singpho"
"sgr","IR","Sangisari"
"sgt","BT","Brokpake"
"sgu","ID","Salas"
"sgw","ET","Sebat Bet Gurage"
"sgx","SL","Sierra Leone Sign Language"
"sgy","AF","Sanglechi"
"sgz","PG","Sursurunga"
"sha","NG","Shall-Zwall"
"shb","BR","Ninam"
"shb","VE","Ninam"
"shc","CD","Sonde"
"shd","PK","Kundal Shahi"
"she","ET","Sheko"
"shg","BW","Shua"
"shh","US","Shoshoni"
"shi","DZ","Tachelhit"
"shi","MA","Tachelhit"
"shj","SD","Shatt"
"shk","SS","Shilluk"
"shl","IN","Shendu"
"shm","IR","Shahrudi"
"shn","CN","Shan"
"shn","MM","Shan"
"shn","TH","Shan"
"sho","NG","Shanga"
"shp","PE","Shipibo-Conibo"
"shq","ZM","Sala"
"shr","CD","Shi"
"shs","CA","Shuswap"
"sht","US","Shasta"
"shu","CM","Arabic, Shuwa"
"shu","NE","Arabic, Shuwa"
"shu","NG","Arabic, Shuwa"
"shu","TD","Arabic, Chadian Spoken"
"shv","OM","Shehri"
"shw","SD","Shwai"
"shx","CN","She"
"shy","DZ","Tachawit"
"shz","ML","Sénoufo, Syenara"
"sia","RU","Saami, Akkala"
"sib","MY","Sebop"
"sid","ET","Sidamo"
"sie","ZM","Simaa"
"sif","BF","Siamou"
"sig","GH","Paasaal"
"sih","NC","Sîshëë"
"sii","IN","Shom Peng"
"sij","PG","Numbami"
"sik","BR","Sikiana"
"sik","SR","Sikiana"
"sil","GH","Sisaala, Tumulung"
"sim","PG","Mende"
"sin","LK","Sinhala"
"sin","SG","Sinhala"
"sip","IN","Sikkimese"
"siq","PG","Sonia"
"sir","NG","Siri"
"sis","US","Siuslaw"
"siu","PG","Sinagen"
"siv","PG","Sumariup"
"siw","PG","Siwai"
"six","PG","Sumau"
"siy","IR","Sivandi"
"siz","EG","Siwi"
"sja","CO","Epena"
"sja","EC","Epena"
"sja","PA","Epena"
"sjb","ID","Sajau Basap"
"sjd","RU","Saami, Kildin"
"sje","NO","Saami, Pite"
"sje","SE","Saami, Pite"
"sjg","TD","Assangori"
"sjl","IN","Miji"
"sjm","MY","Mapun"
"sjm","PH","Mapun"
"sjo","CN","Xibe"
"sjp","IN","Surjapuri"
"sjr","PG","Siar-Lak"
"sjs","MA","Senhaja Berber"
"sjt","RU","Saami, Ter"
"sju","SE","Saami, Ume"
"sjw","US","Shawnee"
"ska","US","Skagit"
"skb","LA","Saek"
"skb","TH","Saek"
"skc","PG","Ma Manda"
"skd","US","Miwok, Southern Sierra"
"ske","VU","Seke"
"skf","BR","Sakirabiá"
"skg","MG","Malagasy, Sakalava"
"skh","ID","Sikule"
"ski","ID","Sika"
"skj","NP","Seke"
"skk","LA","Sok"
"skm","PG","Kutong"
"skn","PH","Subanon, Kolibugan"
"sko","ID","Seko Tengah"
"skp","MY","Sekapan"
"skq","BF","Sininkere"
"skr","IN","Seraiki"
"skr","PK","Seraiki"
"sks","PG","Maia"
"skt","CD","Sakata"
"sku","VU","Sakao"
"skv","ID","Skou"
"skw","GY","Skepi Creole Dutch"
"skx","ID","Seko Padang"
"sky","SB","Sikaiana"
"skz","ID","Sekar"
"slc","CO","Sáliba"
"slc","VE","Sáliba"
"sld","BF","Sissala"
"sle","IN","Sholaga"
"slf","CH","Swiss-Italian Sign Language"
"slg","ID","Selungai Murut"
"slg","MY","Selungai Murut"
"slh","US","Salish, Southern Puget Sound"
"sli","CZ","Silesian, Lower"
"sli","PL","Silesian, Lower"
"slj","BR","Salumá"
"slk","AT","Slovak"
"slk","CZ","Slovak"
"slk","HR","Slovak"
"slk","HU","Slovak"
"slk","ME","Slovak"
"slk","RO","Slovak"
"slk","RS","Slovak"
"slk","SK","Slovak"
"slk","UA","Slovak"
"sll","PG","Salt-Yui"
"slm","PH","Sama, Pangutaran"
"sln","US","Salinan"
"slp","ID","Lamaholot"
"slq","IR","Salchuq"
"slr","CN","Salar"
"sls","SG","Singapore Sign Language"
"slt","LA","Sila"
"slt","VN","Sila"
"slu","ID","Selaru"
"slv","AT","Slovene"
"slv","HR","Slovene"
"slv","HU","Slovene"
"slv","IT","Slovene"
"slv","SI","Slovene"
"slw","PG","Sialum"
"slx","CD","Salampasu"
"sly","ID","Selayar"
"slz","ID","Ma'ya"
"sma","NO","Saami, South"
"sma","SE","Saami, South"
"smb","PG","Simbari"
"smc","PG","Som"
"smd","AO","Sama"
"sme","FI","Saami, North"
"sme","NO","Saami, North"
"sme","SE","Saami, North"
"smf","PG","Auwe"
"smg","PG","Simbali"
"smh","CN","Samei"
"smj","NO","Saami, Lule"
"smj","SE","Saami, Lule"
"smk","PH","Bolinao"
"sml","PH","Sama, Central"
"smm","NP","Musasa"
"smn","FI","Saami, Inari"
"smo","AS","Samoan"
"smo","WS","Samoan"
"smp","PS","Samaritan"
"smq","PG","Samo"
"smr","ID","Simeulue"
"sms","FI","Saami, Skolt"
"sms","RU","Saami, Skolt"
"smt","IN","Simte"
"smu","KH","Somray"
"smv","IN","Samvedi"
"smw","ID","Sumbawa"
"smx","CD","Samba"
"smy","IR","Semnani"
"smz","PG","Simeku"
"sna","BW","Zezuru"
"sna","ZM","Shona"
"sna","ZW","Shona"
"snb","MY","Sebuyau"
"snc","PG","Sinaugoro"
"snd","IN","Sindhi"
"snd","PK","Sindhi"
"snd","SG","Sindhi"
"sne","MY","Bidayuh, Bau"
"snf","SN","Noon"
"sng","CD","Sanga"
"snh","BO","Shinabo"
"sni","PE","Sensi"
"snj","CF","Sango, Riverain"
"snk","GM","Serahule"
"snk","GW","Soninke"
"snk","ML","Soninke"
"snk","MR","Soninke"
"snk","SN","Soninke"
"snl","PH","Sangil"
"snm","UG","Ma'di, Southern"
"snn","CO","Siona"
"snn","EC","Siona"
"sno","US","Snohomish"
"snp","PG","Siane"
"snq","GA","Sangu"
"snr","PG","Sihan"
"sns","VU","Nahavaq"
"snu","ID","Viid"
"snv","ID","Sa'ban"
"snv","MY","Sa'ban"
"snw","GH","Selee"
"snx","PG","Sam"
"sny","PG","Saniyo-Hiyewe"
"snz","PG","Sinsauru"
"soa","TH","Thai Song"
"sob","ID","Sobei"
"soc","CD","So"
"sod","CD","Songoora"
"soe","CD","Songomeno"
"soh","SD","Aka"
"soi","NP","Sonha"
"soj","IR","Soi"
"sok","TD","Sokoro"
"sol","PG","Solos"
"som","DJ","Somali"
"som","ET","Somali"
"som","KE","Somali"
"som","SO","Somali"
"soo","CD","Songo"
"sop","CD","Songe"
"soq","PG","Kanasi"
"sor","TD","Somrai"
"sos","BF","Seeku"
"sot","LS","Sotho, Southern"
"sot","ZA","Sotho, Southern"
"sou","TH","Thai, Southern"
"sov","PW","Sonsorol"
"sow","ID","Sowanda"
"sow","PG","Sowanda"
"sox","CM","Swo"
"soy","BJ","Miyobe"
"soy","TG","Miyobe"
"soz","TZ","Temi"
"spa","AD","Spanish"
"spa","AR","Spanish"
"spa","BO","Spanish"
"spa","BQ","Spanish"
"spa","BZ","Spanish"
"spa","CL","Spanish"
"spa","CO","Spanish"
"spa","CR","Spanish"
"spa","CU","Spanish"
"spa","CW","Spanish"
"spa","DO","Spanish"
"spa","EC","Spanish"
"spa","ES","Spanish"
"spa","FR","Spanish"
"spa","GI","Spanish"
"spa","GQ","Spanish"
"spa","GT","Spanish"
"spa","HN","Spanish"
"spa","MA","Spanish"
"spa","MX","Spanish"
"spa","NI","Spanish"
"spa","PA","Spanish"
"spa","PE","Spanish"
"spa","PH","Spanish"
"spa","PR","Spanish"
"spa","PY","Spanish"
"spa","SV","Spanish"
"spa","TT","Spanish"
"spa","US","Spanish"
"spa","UY","Spanish"
"spa","VE","Spanish"
"spb","ID","Sepa"
"spc","VE","Sapé"
"spd","PG","Saep"
"spe","PG","Sepa"
"spg","MY","Sian"
"spi","ID","Saponi"
"spk","PG","Sengo"
"spl","PG","Selepet"
"spm","PG","Akukem"
"spo","US","Spokane"
"spp","ML","Sénoufo, Supyire"
"spq","PE","Spanish, Loreto-Ucayali"
"spr","ID","Saparua"
"sps","PG","Saposa"
"spt","IN","Spiti Bhoti"
"spu","LA","Sapuan"
"spv","IN","Sambalpuri"
"spy","KE","Sabaot"
"sqa","NG","Shama-Sambuga"
"sqh","NG","Shau"
"sqi","AL","Albanian"
"sqi","XK","Albanian"
"sqk","AL","Albanian Sign Language"
"sqk","XK","Albanian Sign Language"
"sqm","CF","Suma"
"sqo","IR","Sorkhei"
"sqq","LA","Sou"
"sqs","LK","Sri Lankan Sign Language"
"sqt","YE","Soqotri"
"squ","CA","Squamish"
"sra","PG","Saruga"
"srb","IN","Sora"
"src","IT","Sardinian, Logudorese"
"srd","IT","Sardinian"
"sre","ID","Bakati', Sara"
"srf","PG","Nafi"
"srg","PH","Sulod"
"srh","CN","Sarikoli"
"sri","BR","Siriano"
"sri","CO","Siriano"
"srk","MY","Serudung Murut"
"srl","ID","Isirawa"
"srm","GF","Saramaccan"
"srm","SR","Saramaccan"
"srn","SR","Sranan"
"sro","IT","Sardinian, Campidanese"
"srp","AL","Serbian"
"srp","XK","Serbian"
"srp","BA","Serbian"
"srp","HR","Serbian"
"srp","HU","Serbian"
"srp","ME","Montenegrin"
"srp","MK","Serbian"
"srp","RO","Serbian"
"srp","RS","Serbian"
"srp","RU","Serbian"
"srp","TR","Serbian"
"srq","BO","Sirionó"
"srr","GM","Serer-Sine"
"srr","SN","Serer-Sine"
"srs","CA","Sarsi"
"srt","ID","Sauri"
"sru","BR","Suruí"
"srv","PH","Sorsoganon, Southern"
"srw","ID","Serua"
"srx","IN","Sirmauri"
"sry","PG","Sera"
"srz","IR","Shahmirzadi"
"ssb","MY","Sama, Southern"
"ssb","PH","Sama, Southern"
"ssc","TZ","Suba-Simbiti"
"ssd","PG","Siroi"
"sse","MY","Sama, Balangingih"
"sse","PH","Sama, Balangingih"
"ssf","TW","Thao"
"ssg","PG","Seimat"
"ssh","AE","Arabic, Shihhi Spoken"
"ssh","OM","Arabic, Shihhi Spoken"
"ssi","IN","Sansi"
"ssi","PK","Sansi"
"ssj","PG","Sausi"
"ssk","IN","Sunam"
"ssl","GH","Sisaala, Western"
"ssm","MY","Semnam"
"ssn","KE","Waata"
"sso","PG","Sissano"
"ssp","ES","Spanish Sign Language"
"ssq","ID","So'a"
"ssr","CH","Swiss-French Sign Language"
"sss","LA","Sô"
"sss","TH","Sô"
"sst","PG","Sinasina"
"ssu","PG","Susuami"
"ssv","VU","Shark Bay"
"ssw","LS","Phuthi"
"ssw","MZ","Swati"
"ssw","SZ","Swati"
"ssw","ZA","Swati"
"ssx","PG","Samberigi"
"ssy","ER","Saho"
"ssy","ET","Saho"
"ssz","PG","Sengseng"
"sta","ZM","Settla"
"stb","PH","Subanen, Northern"
"std","IN","Sentinel"
"ste","ID","Liana-Seti"
"stf","PG","Seta"
"stg","VN","Trieng"
"sth","IE","Shelta"
"sti","KH","Stieng, Bulo"
"sti","VN","Stieng, Bulo"
"stj","BF","Samo, Matya"
"stk","PG","Arammba"
"stl","NL","Stellingwerfs"
"stm","PG","Setaman"
"stn","SB","Owa"
"sto","CA","Stoney"
"stp","MX","Tepehuan, Southeastern"
"stq","DE","Saterfriesisch"
"str","CA","Salish, Straits"
"str","US","Salish, Straits"
"sts","AF","Shumashti"
"stt","VN","Stieng, Budeh"
"stu","CN","Samtao"
"stu","LA","Samtao"
"stu","MM","Samtao"
"stv","ET","Silt'e"
"stw","FM","Satawalese"
"sua","PG","Sulka"
"sub","CD","Suku"
"suc","PH","Subanon, Western"
"sue","PG","Suena"
"sug","PG","Suganga"
"sui","PG","Suki"
"suj","TZ","Shubi"
"suk","TZ","Sukuma"
"sun","ID","Sunda"
"suq","ET","Suri"
"sur","NG","Mwaghavul"
"sus","GN","Susu"
"sus","SL","Susu"
"sut","NI","Subtiaba"
"suv","IN","Puroik"
"suw","TZ","Sumbwa"
"suy","BR","Suyá"
"suz","NP","Sunwar"
"sva","GE","Svan"
"svb","PG","Ulau-Suain"
"svc","VC","Vincentian Creole English"
"sve","ID","Serili"
"svk","SK","Slovakian Sign Language"
"svm","IT","Slavomolisano"
"svr","IN","Savara"
"svs","SB","Savosavo"
"swa","TZ","Swahili"
"swb","MG","Comorian, Maore"
"swb","YT","Comorian, Maore"
"swc","CD","Swahili, Congo"
"swc","ZM","Swahili, Congo"
"swe","DK","Swedish"
"swe","FI","Swedish"
"swe","SE","Swedish"
"swf","CD","Sere"
"swg","DE","Swabian"
"swh","BI","Swahili"
"swh","KE","Kiswahili"
"swh","MZ","Swahili"
"swh","OM","Swahili"
"swh","SO","Swahili"
"swh","TZ","Swahili"
"swh","UG","Swahili"
"swh","ZA","Swahili"
"swi","CN","Sui"
"swi","VN","Sui"
"swj","GA","Sira"
"swk","MW","Sena, Malawi"
"swl","SE","Swedish Sign Language"
"swm","PG","Samosa"
"swn","LY","Sawknah"
"swo","BR","Shanenawa"
"swp","PG","Suau"
"swq","CM","Sharwa"
"swr","ID","Saweru"
"sws","ID","Seluwasan"
"swt","ID","Sawila"
"swu","ID","Suwawa"
"swv","IN","Shekhawati"
"sww","VU","Sowa"
"swx","BR","Suruahá"
"swy","TD","Sarua"
"sxb","KE","Suba"
"sxe","GA","Sighu"
"sxg","CN","Shixing"
"sxm","KH","Samre"
"sxn","ID","Sangir"
"sxn","PH","Sangir"
"sxr","TW","Saaroa"
"sxs","NG","Sasaru"
"sxu","DE","Saxon, Upper"
"sxw","BJ","Gbe, Saxwe"
"sya","ID","Siang"
"syb","PH","Subanen, Central"
"syc","TR","Syriac"
"syi","GA","Seki"
"syi","GQ","Seki"
"syk","NG","Sukur"
"syl","BD","Sylheti"
"syl","IN","Sylheti"
"sym","BF","Samo, Maya"
"syn","IR","Senaya"
"syo","KH","Suoy"
"syr","IQ","Syriac"
"sys","TD","Sinyar"
"syw","NP","Kagate"
"syy","IL","Al-Sayyid Bedouin Sign Language"
"sza","MY","Semelai"
"szb","ID","Ngalum"
"szb","PG","Ngalum"
"szc","MY","Semaq Beri"
"szd","MY","Seru"
"sze","ET","Seze"
"szg","CD","Sengele"
"szl","PL","Silesian"
"szn","ID","Sula"
"szp","ID","Suabo"
"szv","CM","Isu"
"szw","ID","Sawai"
"taa","US","Tanana, Lower"
"tab","RU","Tabassaran"
"tac","MX","Tarahumara, Western"
"tad","ID","Tause"
"tae","BR","Tariana"
"tae","CO","Tariana"
"taf","BR","Tapirapé"
"tag","SD","Tagoi"
"tah","PF","Tahitian"
"taj","IN","Tamang, Eastern"
"taj","NP","Tamang, Eastern"
"tak","NG","Tala"
"tal","NG","Tal"
"tam","IN","Tamil"
"tam","LK","Tamil"
"tam","MU","Tamil"
"tam","MY","Tamil"
"tam","RE","Tamil"
"tam","SG","Tamil"
"tan","NG","Tangale"
"tao","TW","Yami"
"tap","CD","Taabwa"
"tap","ZM","Taabwa"
"taq","BF","Tamasheq, Kidal"
"taq","ML","Tamasheq"
"tar","MX","Tarahumara, Central"
"tas","VN","Tay Boi"
"tat","CN","Tatar"
"tat","KZ","Tatar"
"tat","RU","Tatar"
"tat","TR","Tatar"
"tau","CA","Tanana, Upper"
"tau","US","Tanana, Upper"
"tav","CO","Tatuyo"
"taw","PG","Tai"
"tax","TD","Tamki"
"tay","TW","Atayal"
"taz","SD","Tocho"
"tba","BR","Aikanã"
"tbb","BR","Tapeba"
"tbc","PG","Takia"
"tbd","PG","Kaki Ae"
"tbe","SB","Tanibili"
"tbf","PG","Mandara"
"tbg","PG","Tairora, North"
"tbh","AU","Thurawal"
"tbi","SD","Gaam"
"tbj","PG","Tiang"
"tbk","PH","Tagbanwa, Calamian"
"tbl","PH","Tboli"
"tbm","CD","Tagbu"
"tbn","CO","Tunebo, Barro Negro"
"tbo","PG","Tawala"
"tbp","ID","Diebroud"
"tbr","SD","Tumtum"
"tbs","PG","Tanguat"
"tbt","CD","Tembo"
"tbu","MX","Tubar"
"tbv","PG","Tobo"
"tbw","PH","Tagbanwa"
"tbx","PG","Kapin"
"tby","ID","Tabaru"
"tbz","BJ","Ditammari"
"tbz","TG","Ditammari"
"tca","BR","Ticuna"
"tca","CO","Ticuna"
"tca","PE","Ticuna"
"tcb","US","Tanacross"
"tcc","TZ","Datooga"
"tcd","GH","Tafi"
"tce","CA","Tutchone, Southern"
"tcf","MX","Me'phaa, Malinaltepec"
"tcg","ID","Tamagario"
"tch","TC","Turks and Caicos Creole English"
"tci","PG","Wára"
"tck","GA","Tchitchege"
"tcl","MM","Taman"
"tcm","ID","Tanahmerah"
"tcn","NP","Tichurong"
"tco","MM","Taungyo"
"tcp","MM","Chin, Tawr"
"tcq","ID","Kaiy"
"tcs","AU","Torres Strait Creole"
"tct","CN","T'en"
"tcu","MX","Tarahumara, Southeastern"
"tcw","MX","Totonac, Tecpatlán"
"tcx","IN","Toda"
"tcy","IN","Tulu"
"tcz","IN","Chin, Thado"
"tcz","MM","Chin, Thado"
"tda","NE","Tagdal"
"tdb","IN","Panchpargania"
"tdc","CO","Emberá-Tadó"
"tdd","CN","Tai Nüa"
"tdd","LA","Tai Nüa"
"tdd","MM","Tai Nüa"
"tdd","TH","Tai Nüa"
"tdd","VN","Tai Nüa"
"tde","ML","Dogon, Tiranige Diga"
"tdf","LA","Talieng"
"tdg","NP","Tamang, Western"
"tdh","IN","Thulung"
"tdh","NP","Thulung"
"tdi","ID","Tomadino"
"tdj","ID","Tajio"
"tdk","NG","Tambas"
"tdl","NG","Sur"
"tdn","ID","Tondano"
"tdo","NG","Teme"
"tdq","NG","Tita"
"tdr","VN","Todrah"
"tds","ID","Doutai"
"tdt","TL","Tetun Dili"
"tdu","MY","Dusun, Tempasuk"
"tdv","NG","Toro"
"tdx","MG","Malagasy, Tandroy-Mahafaly"
"tdy","PH","Tadyawan"
"tea","MY","Temiar"
"teb","EC","Tetete"
"tec","KE","Terik"
"ted","CI","Krumen, Tepo"
"ted","LR","Krumen, Tepo"
"tee","MX","Tepehua, Huehuetla"
"tef","IN","Teressa"
"teg","CG","Teke-Tege"
"teg","GA","Teke-Tege"
"teh","AR","Tehuelche"
"tei","PG","Torricelli"
"tek","CD","Teke, Ibali"
"tek","CG","Teke-Ibali"
"tel","IN","Telugu"
"tel","SG","Telugu"
"tem","SL","Themne"
"ten","CO","Tama"
"teo","KE","Teso"
"teo","UG","Teso"
"tep","MX","Tepecano"
"teq","SD","Temein"
"ter","BR","Terêna"
"tes","ID","Tengger"
"tet","ID","Tetun"
"tet","TL","Tetun"
"teu","UG","Soo"
"tev","ID","Teor"
"tew","US","Tewa"
"tex","SS","Tennet"
"tey","SD","Tulishi"
"tfi","BJ","Gbe, Tofin"
"tfn","US","Tanaina"
"tfo","ID","Tefaro"
"tfr","CR","Teribe"
"tfr","PA","Teribe"
"tft","ID","Ternate"
"tga","KE","Sagalla"
"tgb","MY","Tobilung"
"tgc","PG","Tigak"
"tgd","NG","Ciwogai"
"tge","NP","Tamang, Eastern Gorkha"
"tgf","BT","Chalikha"
"tgh","TT","Tobagonian Creole English"
"tgi","PG","Lawunuia"
"tgj","IN","Tagin"
"tgk","KG","Tajiki"
"tgk","KZ","Tajiki"
"tgk","TJ","Tajiki"
"tgk","UZ","Tajiki"
"tgl","PH","Tagalog"
"tgn","PH","Tandaganon"
"tgo","PG","Sudest"
"tgp","VU","Tangoa"
"tgq","MY","Tring"
"tgr","LA","Tareng"
"tgs","VU","Nume"
"tgt","PH","Tagbanwa, Central"
"tgu","PG","Tanggu"
"tgv","BR","Tingui-Boto"
"tgw","CI","Sénoufo, Tagwana"
"tgx","CA","Tagish"
"tgy","SS","Togoyo"
"tgz","AU","Tagalaka"
"tha","KH","Thai"
"tha","TH","Thai"
"thc","VN","Tai Hang Tong"
"thd","AU","Thayore"
"the","IN","Tharu, Chitwania"
"the","NP","Tharu, Chitwania"
"thf","CN","Thangmi"
"thf","IN","Thangmi"
"thf","NP","Thangmi"
"thh","MX","Tarahumara, Northern"
"thi","LA","Tai Long"
"thk","KE","Kitharaka"
"thl","IN","Tharu, Dangaura"
"thl","NP","Tharu, Dangaura"
"thm","LA","Aheu"
"thm","TH","Aheu"
"thn","IN","Thachanadan"
"thp","CA","Thompson"
"thq","IN","Tharu, Kochila"
"thq","NP","Tharu, Kochila"
"thr","IN","Tharu, Rana"
"thr","NP","Tharu, Rana"
"ths","NP","Thakali"
"tht","CA","Tahltan"
"thu","SS","Thuri"
"thv","DZ","Tamahaq, Tahaggart"
"thv","LY","Tamahaq, Tahaggart"
"thv","NE","Tamahaq, Tahaggart"
"thw","NP","Thudam"
"thx","LA","The"
"thy","NG","Tha"
"thz","NE","Tamajeq, Tayart"
"tia","DZ","Tamazight, Tidikelt"
"tic","SD","Tira"
"tid","ID","Tidong"
"tid","MY","Tidong"
"tif","PG","Tifal"
"tig","ER","Tigré"
"tig","SD","Tigré"
"tih","MY","Timugon Murut"
"tii","CD","Tiene"
"tij","NP","Tilung"
"tik","CM","Tikar"
"til","US","Tillamook"
"tim","PG","Timbe"
"tin","RU","Tindi"
"tio","PG","Teop"
"tip","ID","Trimuris"
"tiq","BF","Tiéfo"
"tir","ER","Tigrigna"
"tir","ET","Tigrigna"
"tir","IL","Tigrigna"
"tis","PH","Itneg, Masadiit"
"tit","CO","Tinigua"
"tiu","PH","Adasen"
"tiv","CM","Tiv"
"tiv","NG","Tiv"
"tiw","AU","Tiwi"
"tix","US","Tiwa, Southern"
"tiy","PH","Tiruray"
"tiz","CN","Tai Hongjin"
"tja","LR","Tajuasohn"
"tjg","ID","Tunjung"
"tji","CN","Tujia, Northern"
"tjl","MM","Tai Laing"
"tjn","CI","Tonjon"
"tjo","DZ","Tamazight, Temacine"
"tjs","CN","Tujia, Southern"
"tju","AU","Tjurruru"
"tjw","AU","Djabwurrung"
"tka","BR","Truká"
"tkb","IN","Buksa"
"tkd","TL","Tukudede"
"tke","MZ","Takwane"
"tkf","BR","Tukumanféd"
"tkg","MG","Malagasy, Tesaka"
"tkl","TK","Tokelauan"
"tkn","JP","Toku-No-Shima"
"tkp","SB","Tikopia"
"tkq","NG","Tee"
"tkr","AZ","Tsakhur"
"tkr","RU","Tsakhur"
"tks","IR","Takestani"
"tkt","IN","Tharu, Kathariya"
"tkt","NP","Tharu, Kathariya"
"tku","MX","Totonac, Upper Necaxa"
"tkw","SB","Teanu"
"tkx","ID","Tangko"
"tkz","VN","Takua"
"tla","MX","Tepehuan, Southwestern"
"tlb","ID","Tobelo"
"tlc","MX","Totonac, Yecuatla"
"tld","ID","Talaud"
"tlf","PG","Telefol"
"tlg","ID","Tofanma"
"tli","CA","Tlingit"
"tli","US","Tlingit"
"tlj","CD","Talinga-Bwisi"
"tlj","UG","Talinga-Bwisi"
"tlk","ID","Taloki"
"tll","CD","Tetela"
"tlm","VU","Tolomako"
"tln","ID","Talondo'"
"tlo","SD","Talodi"
"tlp","MX","Totonac, Filomena Mata-Coahuitlán"
"tlq","LA","Tai Loi"
"tlq","MM","Tai Loi"
"tlr","SB","Talise"
"tls","VU","Tambotalo"
"tlt","ID","Teluti"
"tlu","ID","Tulehu"
"tlv","ID","Taliabu"
"tlx","PG","Khehek"
"tly","AZ","Talysh"
"tly","IR","Talysh"
"tma","SD","Tama"
"tma","TD","Tama"
"tmb","VU","Avava"
"tmc","TD","Tumak"
"tmd","PG","Haruai"
"tme","BR","Tremembé"
"tmf","PY","Toba-Maskoy"
"tmg","ID","Ternateño"
"tmh","ML","Tamashek"
"tmi","VU","Tutuba"
"tmj","ID","Samarokena"
"tmk","NP","Tamang, Northwestern"
"tml","ID","Citak, Tamnim"
"tmm","VN","Tai Thanh"
"tmn","ID","Taman"
"tmo","MY","Temoq"
"tmp","LA","Tai Mène"
"tmq","PG","Tumleo"
"tmr","IQ","Jewish Babylonian Aramaic"
"tms","SD","Tima"
"tmt","VU","Tasmate"
"tmu","ID","Iau"
"tmv","CD","Tembo"
"tmw","MY","Temuan"
"tmy","PG","Tami"
"tmz","VE","Tamanaku"
"tna","BO","Tacana"
"tnb","CO","Tunebo, Western"
"tnc","CO","Tanimuca-Retuarã"
"tnd","CO","Tunebo, Angosturas"
"tne","PH","Kallahan, Tinoc"
"tng","TD","Tobanga"
"tnh","PG","Maiani"
"tni","ID","Tandia"
"tnk","VU","Kwamera"
"tnl","VU","Lenakel"
"tnm","ID","Tabla"
"tnn","VU","Tanna, North"
"tno","BO","Toromono"
"tnp","VU","Whitesands"
"tnq","PR","Taino"
"tnr","SN","Ménik"
"tns","PG","Tenis"
"tnt","ID","Tontemboan"
"tnu","LA","Tay Khang"
"tnv","BD","Tangchangya"
"tnw","ID","Tonsawang"
"tnx","SB","Tanema"
"tny","TZ","Tongwe"
"tnz","MY","Tonga"
"tnz","TH","Tonga"
"tob","AR","Toba"
"tob","BO","Toba"
"tob","PY","Toba Qom"
"toc","MX","Totonac, Coyutla"
"tod","GN","Toma"
"toe","CO","Tomedes"
"tof","PG","Gizrra"
"tog","MW","Tonga"
"toh","MZ","Tonga"
"toi","ZM","Tonga"
"toi","ZW","Tonga"
